No,NPSN,Nama Satuan Pendidikan,Alamat,Kelurahan,Status,Kode Wilayah,Jenis Sekolah,Kecamatan,Alamat Lengkap,Country,Coordinates,Address found,lattitude,Longitude
11,69921733.0,KB RUMAH BERMAIN PADI,Jl. Cigadung Raya Timur No.106,Cigadung,SWASTA,26022,KB,Cibeunying Kaler,"Jl. Cigadung Raya Timur No.106, Kel. Cigadung, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat, Indonesia",id,"-6.885497399999999,107.6306119","Jl. Cigadung Raya Timur No.106, Cigadung, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40191, Indonesia",-6.8854974,107.6306119
12,69922015.0,PAUD DAARUL AMAL,Jl. Brigjen Katamso Gg. Akur No. 25,Cihaurgeulis,SWASTA,26022,KB,Cibeunying Kaler,"Jl. Brigjen Katamso Gg. Akur No. 25, Kel. Cihaurgeulis, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat, Indonesia",id,"-6.903257,107.631641","Gg. Akur No.25, Cihaur Geulis, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40122, Indonesia",-6.903257,107.631641
13,70057164.0,PLAYGROUP PRIBADI BANDUNG,Jl. Cikutra Baru No. 4,Neglasari,SWASTA,26022,KB,Cibeunying Kaler,"Jl. Cikutra Baru No. 4, Kel. Neglasari, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8957333,107.6381929","Jl. Cikutra Baru No.4, Neglasari, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40124, Indonesia",-6.8957333,107.6381929
1,69923757.0,KB AL-INAYAH,Jl. Cihampelas Belakang No. 222,Cipaganti,SWASTA,26023,KB,Coblong,"Jl. Cihampelas Belakang No. 222, Kel. Cipaganti, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8923986,107.6042208","Jl. Cihampelas, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat, Indonesia",-6.8923986,107.6042208
2,70051718.0,KB LIHAI ISLAMIC PRESCHOOL,Jl. Lembah Cisitu No. 5,Dago,SWASTA,26023,KB,Coblong,"Jl. Lembah Cisitu No. 5, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8732376,107.6132707","Jl. Lembah Cisitu No.5, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",-6.8732376,107.6132707
3,70044721.0,KOBER AL JABBAR,Jl. Cisitu Indah VI No. 319,Dago,SWASTA,26023,KB,Coblong,"Jl. Cisitu Indah VI No. 319, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8729111,107.6141208","Jl. Cisitu Indah VI No.319, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",-6.8729111,107.6141208
4,69759672.0,KOBER AL-FIRDAUS,KANAYAKAN DALAM KP. CIHAUR NO. 13A RT.03/08,Dago,SWASTA,26023,KB,Coblong,"KANAYAKAN DALAM KP. CIHAUR NO. 13A RT.03/08, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.880262399999999,107.6188207","Jl. Cihaur No.13, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",-6.8802624,107.6188207
5,69978400.0,KOBER AL-HIDAYAH,Jl. Dago Tengah No. 34,Dago,SWASTA,26023,KB,Coblong,"Jl. Dago Tengah No. 34, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.874393599999999,107.6180082","Kober Al-Hidayah, Jl. Dago Tengah No.34, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",-6.8743936,107.6180082
6,69759664.0,KOBER AS-SUNNAH PERSIS,SADANG LUHUR NO. 1F,Sekeloa,SWASTA,26023,KB,Coblong,"SADANG LUHUR NO. 1F, Kel. Sekeloa, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.886837099999999,107.6222095","Jl. Sadang Luhur No.1f, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40625, Indonesia",-6.8868371,107.6222095
7,69931942.0,KOBER AT-TAQWA,JL. SUKASARI II NO. 167 RT.05 RW.02,Sekeloa,SWASTA,26023,KB,Coblong,"JL. SUKASARI II NO. 167 RT.05 RW.02, Kel. Sekeloa, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.892531,107.6210887","Jl. Sukasari II No.167, RT.05/RW.02, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134, Indonesia",-6.892531,107.6210887
8,69759662.0,KOBER ATTAUFIQ,JL. TUBAGUS ISMAIL NO. 44 RT.001 RW. 011,Sekeloa,SWASTA,26023,KB,Coblong,"JL. TUBAGUS ISMAIL NO. 44 RT.001 RW. 011, Kel. Sekeloa, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8848563,107.6192492","Jl. Tubagus Ismail No.44, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134, Indonesia",-6.8848563,107.6192492
9,69759670.0,KOBER AZ-ZAHRA,JL. IR. H. JUANDA NO. 23/158A RT. 06 RW. 09,Dago,SWASTA,26023,KB,Coblong,"JL. IR. H. JUANDA NO. 23/158A RT. 06 RW. 09, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8638891,107.6262392","Jl. Ir. H. Juanda No.23, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40135, Indonesia",-6.8638891,107.6262392
10,69759668.0,KOBER BINTANG PURI WIDYA,BANGBAYANG NO.11 Rt.01 Rw.07,Dago,SWASTA,26023,KB,Coblong,"BANGBAYANG NO.11 Rt.01 Rw.07, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8813536,107.616973","Jl. Bangbayang No.11, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134, Indonesia",-6.8813536,107.616973
11,69922042.0,KOBER BUNDA GANESHA,Jl. Gelap Nyawang No. 2 RT. 04 RW. 04,Lebak Siliwangi,SWASTA,26023,KB,Coblong,"Jl. Gelap Nyawang No. 2 RT. 04 RW. 04, Kel. Lebak Siliwangi, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.894894600000001,107.6102594","Jl. Gelap Nyawang No.2, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.8948946,107.6102594
12,70024459.0,KOBER DUTA FIRDAUS,Jl. Tubagus Ismail XVI No. 10,Dago,SWASTA,26023,KB,Coblong,"Jl. Tubagus Ismail XVI No. 10, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.881936,107.6178796","Jl. Tubagus Ismail XVI No.10, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134, Indonesia",-6.881936,107.6178796
13,69915005.0,KOBER GALENIA,Jl. Badak Singa No. 8 RT.02 RW.04,Lebak Siliwangi,SWASTA,26023,KB,Coblong,"Jl. Badak Singa No. 8 RT.02 RW.04, Kel. Lebak Siliwangi, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8976488,107.6116592","Jl. Badak Singa No.8, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.8976488,107.6116592
14,69759671.0,KOBER MENTARI,Kp. Jajaway RT.02/01,Dago,SWASTA,26023,KB,Coblong,"Kp. Jajaway RT.02/01, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8645596,107.6230398","Jl. Jajaway, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat, Indonesia",-6.8645596,107.6230398
15,69935672.0,KOBER RUMAH PELANGI SANGKURIANG,JL. SANGKURIANG NO. 2/160A RT. 03 RW. 12,Dago,SWASTA,26023,KB,Coblong,"JL. SANGKURIANG NO. 2/160A RT. 03 RW. 12, Kel. Dago, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8844581,107.6120066","Jl. Sangkuriang No.2 160a, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",-6.8844581,107.6120066
16,69759663.0,KOBER SALMAN AL-FARISI,JL. TUBAGUS ISMAIL VIII NO 42A RT. 01 RW. 12,Sekeloa,SWASTA,26023,KB,Coblong,"JL. TUBAGUS ISMAIL VIII NO 42A RT. 01 RW. 12, Kel. Sekeloa, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8817602,107.6211601","Jl. Tubagus Ismail VIII No.42a, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134, Indonesia",-6.8817602,107.6211601
17,69759661.0,KOBER SOLIHUL BILAD,Jalan Terusan Tubagus Ismail Kp. Babakan Sembung RT.05 RW.12,Sekeloa,SWASTA,26023,KB,Coblong,"Jalan Terusan Tubagus Ismail Kp. Babakan Sembung RT.05 RW.12, Kel. Sekeloa, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.6296458,106.7957153","RW.12, Mulyaharja, Kec. Bogor Sel., Kota Bogor, Jawa Barat, Indonesia",-6.6296458,106.7957153
18,70061222.0,KOBER TERAS ILMU,Jl. Sadang Hegar No. 21,Sekeloa,SWASTA,26023,KB,Coblong,"Jl. Sadang Hegar No. 21, Kel. Sekeloa, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8872595,107.6245537","Jl. Sadang Hegar No.21, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40133, Indonesia",-6.8872595,107.6245537
19,70009499.0,KOBER TUTOR TIME,JL. DIPATIUKUR NO.7 RT.004 RW.008,Lebak Gede,SWASTA,26023,KB,Coblong,"JL. DIPATIUKUR NO.7 RT.004 RW.008, Kel. Lebak Gede, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8975507,107.6141835","Jl. Dipati Ukur Jl. Kyai Gede Utama No.7, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.8975507,107.6141835
20,69935676.0,PAUD RABBANI,Jl. Sekeloa Timur No. 44,Sekeloa,SWASTA,26023,KB,Coblong,"Jl. Sekeloa Timur No. 44, Kel. Sekeloa, Kec. Coblong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8902536,107.6214383","Jl. Sekeloa Timur No.44, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134, Indonesia",-6.8902536,107.6214383
1,70053829.0,KB AL-IKHLAS,Jl. Karang Tineung Dalam No. 84,Cipedes,SWASTA,26024,KB,Sukajadi,"Jl. Karang Tineung Dalam No. 84, Kel. Cipedes, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.885319900000001,107.5940168","Jl. Karang Tineung Indah Dalam No.84 RT 01/04, Cipedes, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8853199,107.5940168
2,70044089.0,KB AT TAQWA,Jl. Cibarengkok No. 30,Sukabungah,SWASTA,26024,KB,Sukajadi,"Jl. Cibarengkok No. 30, Kel. Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.895683099999999,107.5936988","Jl. Cibarengkok No.30, Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8956831,107.5936988
3,70037486.0,KB CAHAYA IMAN,Sukakarya II No. 07 RT.04/01,Sukagalih,SWASTA,26024,KB,Sukajadi,"Sukakarya II No. 07 RT.04/01, Kel. Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.887122499999999,107.5829489","Jl. Sukakarya II No.7, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163, Indonesia",-6.8871225,107.5829489
4,69969284.0,KOBER AL-HIDAYAH,Jl. Sukamulya Indah Dalam I Kendalgede,Sukagalih,SWASTA,26024,KB,Sukajadi,"Jl. Sukamulya Indah Dalam I Kendalgede, Kel. Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8850988,107.5869223","Jalan sukamulya indah dlm(kendal gede) rt6 rw2, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163, Indonesia",-6.8850988,107.5869223
5,70044722.0,KOBER AMANY DAYCARE,Jl. Mulyasari No. 7,Sukagalih,SWASTA,26024,KB,Sukajadi,"Jl. Mulyasari No. 7, Kel. Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.890605300000001,107.5891757","Kp Jl. Mulyasari No.7, RT.07 rw18/RW.no.60, Baleendah, Kec. Sukajadi, Kota Bandung, Jawa Barat 40375, Indonesia",-6.8906053,107.5891757
6,69759675.0,KOBER AZ-ZAHRA AISYIYAH,SUKAGALIH GG. SUKABAKTI 6,Sukabungah,SWASTA,26024,KB,Sukajadi,"SUKAGALIH GG. SUKABAKTI 6, Kel. Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8928492,107.5920877","Gg. Sukabakti VI, Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8928492,107.5920877
7,69978337.0,KOBER CERDAS BERKARAKTER,JL. CEMARA IV NO. 23 RT.001 RW.001,Pasteur,SWASTA,26024,KB,Sukajadi,"JL. CEMARA IV NO. 23 RT.001 RW.001, Kel. Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8839481,107.598993","Gg. Cemara IV No.23, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia",-6.8839481,107.598993
8,69759676.0,KOBER KIBAR AULADI,SUKAJADI,Sukabungah,SWASTA,26024,KB,Sukajadi,"SUKAJADI, Kel. Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8949896,107.5971817","Jl. Sukajadi, Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",-6.8949896,107.5971817
9,69961717.0,KOBER NOOR RAKHMAH,Jl. Cipedes Selatan No. 85,Sukabungah,SWASTA,26024,KB,Sukajadi,"Jl. Cipedes Selatan No. 85, Kel. Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.894909999999999,107.5912093","4H4R+2FX No.85SukagalihKec, Jl. Cipedes Selatan No.85, Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.89491,107.5912093
10,69759679.0,KOBER RUMAH PELANGI,JURANG GG. AKINARI NO.731,Pasteur,SWASTA,26024,KB,Sukajadi,"JURANG GG. AKINARI NO.731, Kel. Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8883258,107.5994879","Gg. Aki Nari No.731, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia",-6.8883258,107.5994879
11,69968754.0,PAUD NURUL HIKMAH,Jalan Sukamulya Indah No.11/1B RT.03 RW.02,Sukagalih,SWASTA,26024,KB,Sukajadi,"Jalan Sukamulya Indah No.11/1B RT.03 RW.02, Kel. Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.887097799999999,107.5878997","4H7Q+553, Jl. Sukamulya Indah No.11 1b, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163, Indonesia",-6.8870978,107.5878997
12,70007244.0,PAUD TUNAS TRIANA,Jl. Mulya Hurip No. 72,Sukagalih,SWASTA,26024,KB,Sukajadi,"Jl. Mulya Hurip No. 72, Kel. Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat, Indonesia",id,"-6.888382,107.5884595","Jl. Mulya Hurip No.72, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40613, Indonesia",-6.888382,107.5884595
1,69860965.0,KB AL-AMANAH,GEGERKALONG HILIR NO.190A,Gegerkalong,SWASTA,26025,KB,Sukasari,"GEGERKALONG HILIR NO.190A, Kel. Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.867189499999999,107.578706","Jl. Gegerkalong Hilir No.190 A, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40152, Indonesia",-6.8671895,107.578706
2,69916534.0,KB ARAFAH,Jl. Sariasih II No. 21C,Sarijadi,SWASTA,26025,KB,Sukasari,"Jl. Sariasih II No. 21C, Kel. Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.875489399999999,107.5774774","Jl. Sariasih II No.21 C, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151, Indonesia",-6.8754894,107.5774774
3,69759683.0,KB BANI SHALEH,Jl. Ajudan Jenderal No. 271,Gegerkalong,SWASTA,26025,KB,Sukasari,"Jl. Ajudan Jenderal No. 271, Kel. Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.866960799999999,107.5819331","KPAD, Jl. Ajudan Jend. No.271, Gegerkalong, Sukasari, Bandung City, West Java 40153, Indonesia",-6.8669608,107.5819331
4,69860963.0,KB KANCIL CENDEKIA,Jl. Perintis no. 29 Sarijadi Bandung,Sarijadi,SWASTA,26025,KB,Sukasari,"Jl. Perintis no. 29 Sarijadi Bandung, Kel. Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8807393,107.5779072","Jl. Perintis No.29, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151, Indonesia",-6.8807393,107.5779072
5,69970301.0,KB KARTIKA X-15,JL. SINDANG SIRNA NO. 06 RT.05 RW.05,Gegerkalong,SWASTA,26025,KB,Sukasari,"JL. SINDANG SIRNA NO. 06 RT.05 RW.05, Kel. Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8767105,107.5946674","Jl. Sindang Sirna No.6, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",-6.8767105,107.5946674
6,70060935.0,KB MABATAQU,Jl. Gegerkalong Hilir No. 164/2,Gegerkalong,SWASTA,26025,KB,Sukasari,"Jl. Gegerkalong Hilir No. 164/2, Kel. Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8679858,107.5813601","Jl. Gegerkalong Hilir No.164 2, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40152, Indonesia",-6.8679858,107.5813601
7,70000944.0,KB MENTARI,Jl. Negla Tengah No.36 RT.06/04,Isola,SWASTA,26025,KB,Sukasari,"Jl. Negla Tengah No.36 RT.06/04, Kel. Isola, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8545915,107.5928226","Jl. Negla Tengah No.36, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154, Indonesia",-6.8545915,107.5928226
8,69860969.0,KB.BAITI KIDS,JL.GERGERKALONG GIRANG NO.32,Isola,SWASTA,26025,KB,Sukasari,"JL.GERGERKALONG GIRANG NO.32, Kel. Isola, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.863709099999999,107.5903443","Jl. Gegerkalong Girang No.32, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154, Indonesia",-6.8637091,107.5903443
9,69860964.0,KOBER ADE IRMA,JALAN KARTIKA RAYA NO 01 RT 04/ RW 04,Gegerkalong,SWASTA,26025,KB,Sukasari,"JALAN KARTIKA RAYA NO 01 RT 04/ RW 04, Kel. Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.868666900000001,107.5905062","Jl. Kartika Raya No.1, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",-6.8686669,107.5905062
10,69860962.0,PAUD AL - MURABBI,JL. PICUNG NO.46 RT.01 RW.01 SUKASARI SUKARASA BANDUNG 40152,Sukarasa,SWASTA,26025,KB,Sukasari,"JL. PICUNG NO.46 RT.01 RW.01 SUKASARI SUKARASA BANDUNG 40152, Kel. Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8701817,107.5887069","Jl. Picung No.46, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 40152, Indonesia",-6.8701817,107.5887069
11,69916535.0,PAUD AL-FALAH,Jl. Sariasih III No. 14,Sarijadi,SWASTA,26025,KB,Sukasari,"Jl. Sariasih III No. 14, Kel. Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8756889,107.5758133","Jl. Sariasih III No.14, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151, Indonesia",-6.8756889,107.5758133
12,69916540.0,PAUD AR-RIZKY,Kp. Dangdeur RT.05/04,Sukarasa,SWASTA,26025,KB,Sukasari,"Kp. Dangdeur RT.05/04, Kel. Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.879405999999999,107.582545","4HCM+62M, Jl. Dangdeur Kaler, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 40152, Indonesia",-6.879406,107.582545
13,69916557.0,PAUD BINTANG,Jl. Sersan Sodik No. 125/170 B,Isola,SWASTA,26025,KB,Sukasari,"Jl. Sersan Sodik No. 125/170 B, Kel. Isola, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.846741199999999,107.5976442","Jl. Sersan Sodik No.125 170 b, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154, Indonesia",-6.8467412,107.5976442
14,69916538.0,PAUD HUWAIDA,Sarimanah Blok 15 Sarijadi,Sarijadi,SWASTA,26025,KB,Sukasari,"Sarimanah Blok 15 Sarijadi, Kel. Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8799359,107.5759278","Blk. 15, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151, Indonesia",-6.8799359,107.5759278
15,70060788.0,RUMAH BERMAIN KINDJIE,Jl. Gegerkalong Tonggoh VII No. 3,Gegerkalong,SWASTA,26025,KB,Sukasari,"Jl. Gegerkalong Tonggoh VII No. 3, Kel. Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.863135199999999,107.5812704","Jl. Gegerkalong Tonggoh VII No.3, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",-6.8631352,107.5812704
16,70053932.0,TEMASEK INDEPENDENT PRESCHOOL,Jl. Sindang Sirna No. 8-10,Gegerkalong,SWASTA,26025,KB,Sukasari,"Jl. Sindang Sirna No. 8-10, Kel. Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat, Indonesia",id,"-6.877916600000001,107.5929031","Jl. Sindang Sirna No.8, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40151, Indonesia",-6.8779166,107.5929031
1,69979216.0,KB AN-NUR,Jl. Rancabentang Dalam RT.03/06,Ciumbuleuit,SWASTA,26026,KB,Cidadap,"Jl. Rancabentang Dalam RT.03/06, Kel. Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8725387,107.607237","Jl. Rancabentang, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia",-6.8725387,107.607237
2,69970820.0,KB TAMAN BELIA ASY-SYIFA,Jl. Kebon Tujuh No. 53 RT. 002 RW. 004,Ciumbuleuit,SWASTA,26026,KB,Cidadap,"Jl. Kebon Tujuh No. 53 RT. 002 RW. 004, Kel. Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8643377,107.6028138","4JP3+748, Kp Jl. Kb. Tujuh No.53 C, RT.02/RW.04, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142, Indonesia",-6.8643377,107.6028138
3,69759688.0,KB WISANA,Jl. Cidadap Girang No. 08,Ledeng,SWASTA,26026,KB,Cidadap,"Jl. Cidadap Girang No. 08, Kel. Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8551844,107.5983425","Jl. Cidadap Girang No.8, Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",-6.8551844,107.5983425
4,69978612.0,KOBER AL HIKMAH,Jl. Sersan Surip No. 55/169A,Ledeng,SWASTA,26026,KB,Cidadap,"Jl. Sersan Surip No. 55/169A, Kel. Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.858062599999999,107.5959505","Jl. Sersan Surip No.55 169-A, Ledeng, Cidadap, Bandung City, West Java 40143, Indonesia",-6.8580626,107.5959505
5,69921229.0,KOBER KASIH SAYANG BUNDA,Jl. Kapten Abdul Hamid No. 82A,Ledeng,SWASTA,26026,KB,Cidadap,"Jl. Kapten Abdul Hamid No. 82A, Kel. Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.866033,107.5965248","Jl. Kapten Abdul Hamid No.82, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia",-6.866033,107.5965248
6,69916038.0,KOBER KLAB ABC,Jl. Cipaku Indah XI No. 2,Ledeng,SWASTA,26026,KB,Cidadap,"Jl. Cipaku Indah XI No. 2, Kel. Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8622507,107.6020711","Jl. Cipaku Indah XI No.2, Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat 40143, Indonesia",-6.8622507,107.6020711
7,69921226.0,PAUD ABADI KIDS,"Jl, Cipaku II No. 11",Ledeng,SWASTA,26026,KB,Cidadap,"Jl, Cipaku II No. 11, Kel. Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8607026,107.5958587","Jl. Cipaku I No.II, Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat 40143, Indonesia",-6.8607026,107.5958587
8,69921222.0,PAUD AJILDAN,Jl. Bukit Jarian,Hegarmanah,SWASTA,26026,KB,Cidadap,"Jl. Bukit Jarian, Kel. Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.8772945,107.6045851","Jl. Bukit Jarian, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia",-6.8772945,107.6045851
9,69922040.0,PAUD AL-FIRDAUS,Kp. Bengkok No.3 RT.02/01,Ciumbuleuit,SWASTA,26026,KB,Cidadap,"Kp. Bengkok No.3 RT.02/01, Kel. Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.862817199999999,107.6227335","4JPF+V3H Jembatan Bengkok, Jl. Sukaresmi IV, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142, Indonesia",-6.8628172,107.6227335
10,69923941.0,PAUD AL-HADI,Jl. Ciumbuleuit No. 30A,Hegarmanah,SWASTA,26026,KB,Cidadap,"Jl. Ciumbuleuit No. 30A, Kel. Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat, Indonesia",id,"-6.882070199999999,107.6044688","Jl. Ciumbuleuit No.30 A, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia",-6.8820702,107.6044688
